#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151450455
#Date Time: 2019-02-01 09:32:42.824
#Sample rate: 2e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: 0 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 0 V

Calibration
Zero DC offset
Measured: ~-130mV
Time (s),Channel 1 (V)
0.0011545,-0.127324
0.001155,-0.123028
0.0011555,-0.129472
0.001156,-0.125176
0.0011565,-0.123028
0.001157,-0.125176
0.0011575,-0.125176
0.001158,-0.127324
0.0011585,-0.12088
0.001159,-0.123028
0.0011595,-0.125176
0.00116,-0.127324
0.0011605,-0.125176
0.001161,-0.125176
0.0011615,-0.125176
0.001162,-0.125176
0.0011625,-0.13162
0.001163,-0.125176
0.0011635,-0.13162
0.001164,-0.125176
0.0011645,-0.127324
0.001165,-0.12088
0.0011655,-0.133768
0.001166,-0.123028
0.0011665,-0.129472
0.001167,-0.123028
0.0011675,-0.129472
0.001168,-0.123028
0.0011685,-0.125176
0.001169,-0.123028
0.0011695,-0.127324
0.00117,-0.129472
0.0011705,-0.123028
0.001171,-0.125176
0.0011715,-0.123028
0.001172,-0.129472
0.0011725,-0.125176
0.001173,-0.13162
0.0011735,-0.125176
0.001174,-0.127324
0.0011745,-0.125176
0.001175,-0.123028
0.0011755,-0.13162
0.001176,-0.125176
0.0011765,-0.127324
0.001177,-0.123028
0.0011775,-0.13162
0.001178,-0.123028
0.0011785,-0.129472
0.001179,-0.123028
0.0011795,-0.133768
0.00118,-0.125176
0.0011805,-0.125176
0.001181,-0.123028
0.0011815,-0.125176
0.001182,-0.127324
0.0011825,-0.125176
0.001183,-0.127324
0.0011835,-0.127324
0.001184,-0.13162
0.0011845,-0.123028
0.001185,-0.127324
0.0011855,-0.129472
0.001186,-0.127324
0.0011865,-0.127324
0.001187,-0.125176
0.0011875,-0.133768
0.001188,-0.125176
0.0011885,-0.133768
0.001189,-0.12088
0.0011895,-0.133768
0.00119,-0.125176
0.0011905,-0.129472
0.001191,-0.118732
0.0011915,-0.129472
0.001192,-0.123028
0.0011925,-0.127324
0.001193,-0.123028
0.0011935,-0.125176
0.001194,-0.129472
0.0011945,-0.12088
0.001195,-0.129472
0.0011955,-0.127324
0.001196,-0.13162
0.0011965,-0.123028
0.001197,-0.129472
0.0011975,-0.129472
0.001198,-0.127324
0.0011985,-0.127324
0.001199,-0.127324
0.0011995,-0.129472
0.0012,-0.125176
0.0012005,-0.129472
0.001201,-0.123028
0.0012015,-0.129472
0.001202,-0.125176
0.0012025,-0.129472
0.001203,-0.12088
0.0012035,-0.13162
0.001204,-0.125176
0.0012045,-0.125176
0.001205,-0.125176
0.0012055,-0.127324
0.001206,-0.133768
0.0012065,-0.12088
0.001207,-0.127324
0.0012075,-0.125176
0.001208,-0.129472
0.0012085,-0.118732
0.001209,-0.129472
0.0012095,-0.125176
0.00121,-0.129472
0.0012105,-0.12088
0.001211,-0.123028
0.0012115,-0.125176
0.001212,-0.123028
0.0012125,-0.129472
0.001213,-0.123028
0.0012135,-0.13162
0.001214,-0.127324
0.0012145,-0.129472
0.001215,-0.123028
0.0012155,-0.13162
0.001216,-0.129472
0.0012165,-0.127324
0.001217,-0.123028
0.0012175,-0.127324
0.001218,-0.13162
0.0012185,-0.123028
0.001219,-0.127324
0.0012195,-0.123028
0.00122,-0.13162
0.0012205,-0.12088
0.001221,-0.129472
0.0012215,-0.123028
0.001222,-0.133768
0.0012225,-0.123028
0.001223,-0.125176
0.0012235,-0.127324
0.001224,-0.13162
0.0012245,-0.129472
0.001225,-0.125176
0.0012255,-0.129472
0.001226,-0.127324
0.0012265,-0.13162
0.001227,-0.125176
0.0012275,-0.13162
0.001228,-0.125176
0.0012285,-0.133768
0.001229,-0.129472
0.0012295,-0.129472
0.00123,-0.129472
0.0012305,-0.129472
0.001231,-0.13162
0.0012315,-0.123028
0.001232,-0.13162
0.0012325,-0.125176
0.001233,-0.129472
0.0012335,-0.12088
0.001234,-0.133768
0.0012345,-0.12088
0.001235,-0.123028
0.0012355,-0.127324
0.001236,-0.127324
0.0012365,-0.127324
0.001237,-0.127324
0.0012375,-0.127324
0.001238,-0.125176
