#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151450455
#Date Time: 2019-03-05 08:16:51.416

Time (s),Channel 1 (V)
-0.00896492,0.97508
-0.00896242,0.964521
-0.00895992,0.97508
-0.00895742,0.97508
-0.00895492,0.97508
-0.00895242,0.98564
-0.00894992,0.98564
-0.00894742,0.98564
-0.00894492,0.996199
-0.00894242,0.996199
-0.00893992,0.996199
-0.00893742,0.996199
-0.00893492,0.996199
-0.00893242,0.996199
-0.00892992,0.996199
-0.00892742,1.00676
-0.00892492,1.00676
-0.00892242,1.00676
-0.00891992,0.996199
-0.00891742,0.996199
-0.00891492,0.996199
-0.00891242,1.00676
-0.00890992,1.00676
-0.00890742,1.00676
-0.00890492,1.00676
-0.00890242,1.00676
-0.00889992,1.00676
-0.00889742,1.00676
-0.00889492,1.00676
-0.00889242,1.01732
-0.00888992,1.01732
-0.00888742,1.02788
-0.00888492,1.02788
-0.00888242,1.02788
-0.00887992,1.02788
-0.00887742,1.01732
-0.00887492,1.02788
-0.00887242,1.02788
-0.00886992,1.02788
-0.00886742,1.02788
-0.00886492,1.03844
-0.00886242,1.03844
-0.00885992,1.03844
-0.00885742,1.03844
-0.00885492,1.02788
-0.00885242,1.01732
-0.00884992,1.01732
-0.00884742,1.01732
-0.00884492,1.01732
-0.00884242,1.02788
-0.00883992,1.03844
-0.00883742,1.03844
-0.00883492,1.03844
-0.00883242,1.03844
-0.00882992,1.04899
-0.00882742,1.05955
-0.00882492,1.05955
-0.00882242,1.04899
-0.00881992,1.05955
-0.00881742,1.05955
-0.00881492,1.05955
-0.00881242,1.05955
-0.00880992,1.05955
-0.00880742,1.05955
-0.00880492,1.04899
-0.00880242,1.04899
-0.00879992,1.04899
-0.00879742,1.05955
-0.00879492,1.05955
-0.00879242,1.05955
-0.00878992,1.07011
-0.00878742,1.05955
-0.00878492,1.05955
-0.00878242,1.07011
-0.00877992,1.07011
-0.00877742,1.07011
-0.00877492,1.07011
-0.00877242,1.07011
-0.00876992,1.07011
-0.00876742,1.07011
-0.00876492,1.05955
-0.00876242,1.07011
-0.00875992,1.05955
-0.00875742,1.07011
-0.00875492,1.07011
-0.00875242,1.08067
-0.00874992,1.08067
-0.00874742,1.09123
-0.00874492,1.09123
-0.00874242,1.09123
-0.00873992,1.09123
-0.00873742,1.09123
-0.00873492,1.08067
-0.00873242,1.09123
-0.00872992,1.09123
-0.00872742,1.09123
-0.00872492,1.09123
-0.00872242,1.09123
-0.00871992,1.09123
-0.00871742,1.10179
-0.00871492,1.10179
-0.00871242,1.09123
-0.00870992,1.09123
-0.00870742,1.10179
-0.00870492,1.10179
-0.00870242,1.10179
-0.00869992,1.11235
-0.00869742,1.10179
-0.00869492,1.10179
-0.00869242,1.10179
-0.00868992,1.09123
-0.00868742,1.10179
-0.00868492,1.10179
-0.00868242,1.10179
-0.00867992,1.10179
-0.00867742,1.11235
-0.00867492,1.11235
-0.00867242,1.12291
-0.00866992,1.11235
-0.00866742,1.11235
-0.00866492,1.11235
-0.00866242,1.11235
-0.00865992,1.12291
-0.00865742,1.12291
-0.00865492,1.12291
-0.00865242,1.12291
-0.00864992,1.12291
-0.00864742,1.12291
-0.00864492,1.12291
-0.00864242,1.13347
-0.00863992,1.12291
-0.00863742,1.11235
-0.00863492,1.12291
-0.00863242,1.13347
-0.00862992,1.14403
-0.00862742,1.14403
-0.00862492,1.14403
-0.00862242,1.13347
-0.00861992,1.12291
-0.00861742,1.11235
-0.00861492,1.12291
-0.00861242,1.13347
-0.00860992,1.15459
-0.00860742,1.15459
-0.00860492,1.15459
-0.00860242,1.14403
-0.00859992,1.14403
-0.00859742,1.13347
-0.00859492,1.13347
-0.00859242,1.14403
-0.00858992,1.14403
-0.00858742,1.15459
-0.00858492,1.15459
-0.00858242,1.15459
-0.00857992,1.15459
-0.00857742,1.15459
-0.00857492,1.15459
-0.00857242,1.15459
-0.00856992,1.15459
-0.00856742,1.15459
-0.00856492,1.16515
-0.00856242,1.16515
-0.00855992,1.16515
-0.00855742,1.16515
-0.00855492,1.16515
-0.00855242,1.16515
-0.00854992,1.16515
-0.00854742,1.15459
-0.00854492,1.15459
-0.00854242,1.16515
-0.00853992,1.16515
-0.00853742,1.17571
-0.00853492,1.17571
-0.00853242,1.17571
-0.00852992,1.17571
-0.00852742,1.18627
-0.00852492,1.17571
-0.00852242,1.18627
-0.00851992,1.18627
-0.00851742,1.17571
-0.00851492,1.17571
-0.00851242,1.17571
-0.00850992,1.17571
-0.00850742,1.18627
-0.00850492,1.18627
-0.00850242,1.17571
-0.00849992,1.17571
-0.00849742,1.17571
-0.00849492,1.17571
-0.00849242,1.18627
-0.00848992,1.19682
-0.00848742,1.19682
-0.00848492,1.19682
-0.00848242,1.19682
-0.00847992,1.20738
-0.00847742,1.21794
-0.00847492,1.20738
-0.00847242,1.19682
-0.00846992,1.19682
-0.00846742,1.19682
-0.00846492,1.19682
-0.00846242,1.19682
-0.00845992,1.19682
-0.00845742,1.20738
-0.00845492,1.19682
-0.00845242,1.19682
-0.00844992,1.19682
-0.00844742,1.19682
-0.00844492,1.20738
-0.00844242,1.20738
-0.00843992,1.20738
-0.00843742,1.20738
-0.00843492,1.21794
-0.00843242,1.21794
-0.00842992,1.20738
-0.00842742,1.20738
-0.00842492,1.20738
-0.00842242,1.20738
-0.00841992,1.20738
-0.00841742,1.20738
-0.00841492,1.21794
-0.00841242,1.21794
-0.00840992,1.2285
-0.00840742,1.2285
-0.00840492,1.2285
-0.00840242,1.2285
-0.00839992,1.2285
-0.00839742,1.2285
-0.00839492,1.23906
-0.00839242,1.23906
-0.00838992,1.23906
-0.00838742,1.2285
-0.00838492,1.2285
-0.00838242,1.2285
-0.00837992,1.23906
-0.00837742,1.24962
-0.00837492,1.23906
-0.00837242,1.23906
-0.00836992,1.23906
-0.00836742,1.23906
-0.00836492,1.23906
-0.00836242,1.23906
-0.00835992,1.24962
-0.00835742,1.24962
-0.00835492,1.24962
-0.00835242,1.24962
-0.00834992,1.24962
-0.00834742,1.24962
-0.00834492,1.24962
-0.00834242,1.24962
-0.00833992,1.24962
-0.00833742,1.24962
-0.00833492,1.26018
-0.00833242,1.26018
-0.00832992,1.26018
-0.00832742,1.26018
-0.00832492,1.26018
-0.00832242,1.26018
-0.00831992,1.26018
-0.00831742,1.26018
-0.00831492,1.27074
-0.00831242,1.27074
-0.00830992,1.27074
-0.00830742,1.26018
-0.00830492,1.26018
-0.00830242,1.27074
-0.00829992,1.27074
-0.00829742,1.27074
-0.00829492,1.2813
-0.00829242,1.2813
-0.00828992,1.2813
-0.00828742,1.27074
-0.00828492,1.27074
-0.00828242,1.27074
-0.00827992,1.2813
-0.00827742,1.2813
-0.00827492,1.2813
-0.00827242,1.29186
-0.00826992,1.2813
-0.00826742,1.2813
-0.00826492,1.2813
-0.00826242,1.2813
-0.00825992,1.29186
-0.00825742,1.29186
-0.00825492,1.29186
-0.00825242,1.30242
-0.00824992,1.30242
-0.00824742,1.30242
-0.00824492,1.29186
-0.00824242,1.29186
-0.00823992,1.29186
-0.00823742,1.29186
-0.00823492,1.2813
-0.00823242,1.2813
-0.00822992,1.29186
-0.00822742,1.29186
-0.00822492,1.30242
-0.00822242,1.31298
-0.00821992,1.31298
-0.00821742,1.31298
-0.00821492,1.31298
-0.00821242,1.30242
-0.00820992,1.30242
-0.00820742,1.30242
-0.00820492,1.31298
-0.00820242,1.31298
-0.00819992,1.31298
-0.00819742,1.31298
-0.00819492,1.32354
-0.00819242,1.31298
-0.00818992,1.31298
-0.00818742,1.31298
-0.00818492,1.32354
-0.00818242,1.33409
-0.00817992,1.32354
-0.00817742,1.32354
-0.00817492,1.31298
-0.00817242,1.32354
-0.00816992,1.32354
-0.00816742,1.33409
-0.00816492,1.33409
-0.00816242,1.34465
-0.00815992,1.33409
-0.00815742,1.33409
-0.00815492,1.33409
-0.00815242,1.33409
-0.00814992,1.32354
-0.00814742,1.32354
-0.00814492,1.33409
-0.00814242,1.34465
-0.00813992,1.35521
-0.00813742,1.35521
-0.00813492,1.34465
-0.00813242,1.34465
-0.00812992,1.34465
-0.00812742,1.34465
-0.00812492,1.34465
-0.00812242,1.35521
-0.00811992,1.35521
-0.00811742,1.35521
-0.00811492,1.35521
-0.00811242,1.35521
-0.00810992,1.35521
-0.00810742,1.35521
-0.00810492,1.35521
-0.00810242,1.36577
-0.00809992,1.37633
-0.00809742,1.37633
-0.00809492,1.36577
-0.00809242,1.36577
-0.00808992,1.36577
-0.00808742,1.36577
-0.00808492,1.37633
-0.00808242,1.36577
-0.00807992,1.36577
-0.00807742,1.36577
-0.00807492,1.36577
-0.00807242,1.36577
-0.00806992,1.36577
-0.00806742,1.36577
-0.00806492,1.36577
-0.00806242,1.37633
-0.00805992,1.37633
-0.00805742,1.36577
-0.00805492,1.38689
-0.00805242,1.38689
-0.00804992,1.38689
-0.00804742,1.38689
-0.00804492,1.38689
-0.00804242,1.38689
-0.00803992,1.38689
-0.00803742,1.38689
-0.00803492,1.38689
-0.00803242,1.39745
-0.00802992,1.38689
-0.00802742,1.38689
-0.00802492,1.39745
-0.00802242,1.39745
-0.00801992,1.40801
-0.00801742,1.40801
-0.00801492,1.40801
-0.00801242,1.39745
-0.00800992,1.39745
-0.00800742,1.39745
-0.00800492,1.40801
-0.00800242,1.40801
-0.00799992,1.40801
-0.00799742,1.40801
-0.00799492,1.40801
-0.00799242,1.39745
-0.00798992,1.39745
-0.00798742,1.40801
-0.00798492,1.40801
-0.00798242,1.41857
-0.00797992,1.41857
-0.00797742,1.41857
-0.00797492,1.41857
-0.00797242,1.41857
-0.00796992,1.41857
-0.00796742,1.41857
-0.00796492,1.42913
-0.00796242,1.42913
-0.00795992,1.42913
-0.00795742,1.41857
-0.00795492,1.41857
-0.00795242,1.41857
-0.00794992,1.41857
-0.00794742,1.42913
-0.00794492,1.42913
-0.00794242,1.41857
-0.00793992,1.40801
-0.00793742,1.41857
-0.00793492,1.42913
-0.00793242,1.42913
-0.00792992,1.42913
-0.00792742,1.42913
-0.00792492,1.43969
-0.00792242,1.43969
-0.00791992,1.42913
-0.00791742,1.42913
-0.00791492,1.42913
-0.00791242,1.43969
-0.00790992,1.43969
-0.00790742,1.43969
-0.00790492,1.43969
-0.00790242,1.43969
-0.00789992,1.45025
-0.00789742,1.45025
-0.00789492,1.45025
-0.00789242,1.43969
-0.00788992,1.43969
-0.00788742,1.43969
-0.00788492,1.42913
-0.00788242,1.45025
-0.00787992,1.46081
-0.00787742,1.46081
-0.00787492,1.46081
-0.00787242,1.46081
-0.00786992,1.46081
-0.00786742,1.46081
-0.00786492,1.45025
-0.00786242,1.45025
-0.00785992,1.46081
-0.00785742,1.46081
-0.00785492,1.46081
-0.00785242,1.46081
-0.00784992,1.47136
-0.00784742,1.47136
-0.00784492,1.47136
-0.00784242,1.46081
-0.00783992,1.47136
-0.00783742,1.47136
-0.00783492,1.47136
-0.00783242,1.47136
-0.00782992,1.46081
-0.00782742,1.47136
-0.00782492,1.48192
-0.00782242,1.48192
-0.00781992,1.48192
-0.00781742,1.48192
-0.00781492,1.49248
-0.00781242,1.49248
-0.00780992,1.48192
-0.00780742,1.48192
-0.00780492,1.49248
-0.00780242,1.49248
-0.00779992,1.49248
-0.00779742,1.49248
-0.00779492,1.50304
-0.00779242,1.49248
-0.00778992,1.50304
-0.00778742,1.49248
-0.00778492,1.49248
-0.00778242,1.49248
-0.00777992,1.49248
-0.00777742,1.49248
-0.00777492,1.49248
-0.00777242,1.50304
-0.00776992,1.50304
-0.00776742,1.5136
-0.00776492,1.5136
-0.00776242,1.50304
-0.00775992,1.50304
-0.00775742,1.5136
-0.00775492,1.5136
-0.00775242,1.5136
-0.00774992,1.52416
-0.00774742,1.52416
-0.00774492,1.5136
-0.00774242,1.50304
-0.00773992,1.5136
-0.00773742,1.5136
-0.00773492,1.5136
-0.00773242,1.5136
-0.00772992,1.5136
-0.00772742,1.52416
-0.00772492,1.52416
-0.00772242,1.52416
-0.00771992,1.5136
-0.00771742,1.52416
-0.00771492,1.52416
-0.00771242,1.52416
-0.00770992,1.52416
-0.00770742,1.52416
-0.00770492,1.52416
-0.00770242,1.52416
-0.00769992,1.52416
-0.00769742,1.52416
-0.00769492,1.53472
-0.00769242,1.53472
-0.00768992,1.53472
-0.00768742,1.53472
-0.00768492,1.53472
-0.00768242,1.53472
-0.00767992,1.53472
-0.00767742,1.53472
-0.00767492,1.53472
-0.00767242,1.54528
-0.00766992,1.54528
-0.00766742,1.54528
-0.00766492,1.54528
-0.00766242,1.55584
-0.00765992,1.55584
-0.00765742,1.55584
-0.00765492,1.55584
-0.00765242,1.55584
-0.00764992,1.55584
-0.00764742,1.5664
-0.00764492,1.55584
-0.00764242,1.55584
-0.00763992,1.55584
-0.00763742,1.55584
-0.00763492,1.54528
-0.00763242,1.55584
-0.00762992,1.55584
-0.00762742,1.55584
-0.00762492,1.5664
-0.00762242,1.5664
-0.00761992,1.5664
-0.00761742,1.57696
-0.00761492,1.57696
-0.00761242,1.5664
-0.00760992,1.5664
-0.00760742,1.57696
-0.00760492,1.57696
-0.00760242,1.57696
-0.00759992,1.57696
-0.00759742,1.57696
-0.00759492,1.57696
-0.00759242,1.57696
-0.00758992,1.57696
-0.00758742,1.57696
-0.00758492,1.57696
-0.00758242,1.5664
-0.00757992,1.5664
-0.00757742,1.57696
-0.00757492,1.58752
-0.00757242,1.58752
-0.00756992,1.58752
-0.00756742,1.57696
-0.00756492,1.58752
-0.00756242,1.57696
-0.00755992,1.58752
-0.00755742,1.58752
-0.00755492,1.57696
-0.00755242,1.58752
-0.00754992,1.59808
-0.00754742,1.59808
-0.00754492,1.59808
-0.00754242,1.59808
-0.00753992,1.59808
-0.00753742,1.59808
-0.00753492,1.59808
-0.00753242,1.59808
-0.00752992,1.59808
-0.00752742,1.59808
-0.00752492,1.60863
-0.00752242,1.60863
-0.00751992,1.61919
-0.00751742,1.61919
-0.00751492,1.61919
-0.00751242,1.61919
-0.00750992,1.61919
-0.00750742,1.61919
-0.00750492,1.61919
-0.00750242,1.62975
-0.00749992,1.62975
-0.00749742,1.62975
-0.00749492,1.61919
-0.00749242,1.61919
-0.00748992,1.61919
-0.00748742,1.62975
-0.00748492,1.62975
-0.00748242,1.62975
-0.00747992,1.62975
-0.00747742,1.62975
-0.00747492,1.62975
-0.00747242,1.62975
-0.00746992,1.64031
-0.00746742,1.64031
-0.00746492,1.64031
-0.00746242,1.64031
-0.00745992,1.62975
-0.00745742,1.62975
-0.00745492,1.62975
-0.00745242,1.64031
-0.00744992,1.64031
-0.00744742,1.62975
-0.00744492,1.62975
-0.00744242,1.64031
-0.00743992,1.64031
-0.00743742,1.64031
-0.00743492,1.64031
-0.00743242,1.65087
-0.00742992,1.65087
-0.00742742,1.65087
-0.00742492,1.65087
-0.00742242,1.65087
-0.00741992,1.65087
-0.00741742,1.65087
-0.00741492,1.65087
-0.00741242,1.65087
-0.00740992,1.65087
-0.00740742,1.65087
-0.00740492,1.64031
-0.00740242,1.65087
-0.00739992,1.65087
-0.00739742,1.66143
-0.00739492,1.66143
-0.00739242,1.66143
-0.00738992,1.67199
-0.00738742,1.67199
-0.00738492,1.67199
-0.00738242,1.67199
-0.00737992,1.67199
-0.00737742,1.67199
-0.00737492,1.66143
-0.00737242,1.67199
-0.00736992,1.67199
-0.00736742,1.67199
-0.00736492,1.68255
-0.00736242,1.68255
